,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
17,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
18,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
19,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
20,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
21,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
22,0.74480837069,0.74480837069,,,,,,,,,,,,,,,,,,,,,0.74480837069,0.74480837069,
23,,,,,,,,,,,,,,,,,,,,,,,,,
24,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
25,1,"""""""=""""""""H2061404""""""""""""""",14.01,17.9,17.92,48.1,48.6,18.2,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:46:34 PM,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,
27,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
28,Jez US LUM 384 (cps),0,8,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
31,4600,4360,4280,4960,4520,4760,4680,4680,4520,4640,4960,4320,5200,4600,4480,4800,4600,4560,4840,4680,4320,4560,27880,28440,
32,4200,4320,4240,4520,5000,4560,4720,5040,4280,4400,4640,4520,5040,4520,4520,4560,4400,4600,4280,4480,4040,4480,29120,29040,
33,4400,4520,5280,4520,4520,4680,4360,4640,4400,4680,4720,4520,4800,5040,4840,4880,4480,4640,4800,4240,4560,4920,29880,29680,
34,4720,4640,4840,4760,4920,4720,4440,4840,4880,5040,4720,5200,4840,4640,4760,4760,5040,5120,4680,4280,4880,4640,28480,31160,
35,4880,4800,4880,5560,5320,5240,5360,4960,5680,5280,5320,5440,5360,5320,5360,5320,4960,5040,5240,4920,4880,4360,33480,34400,
36,5080,5120,5080,5240,5320,5160,5760,5400,5120,5520,5760,5560,5840,5480,5240,5360,5000,5720,5360,5120,4800,4560,34160,32920,
37,4520,4320,4880,5040,5120,5120,4840,5680,4920,5120,5080,4880,5040,5200,5240,4840,4760,5000,4960,4960,4880,4880,31880,31360,
38,5000,4960,5200,4680,5400,5280,5200,5720,4880,4800,5080,5560,5480,5280,5200,5240,4880,4760,4600,4680,5000,4480,32800,33120,
39,4640,4520,4640,5600,5200,5120,5200,4800,5160,4880,4920,5320,5320,5200,4840,5040,4840,4560,4680,4640,5040,4800,33240,32640,
40,5080,4360,4640,4520,5000,4840,4800,5320,4720,4960,4800,4720,5000,5000,5200,4680,5080,4680,4560,4720,4440,4440,34520,31360,
41,4960,4840,5200,5120,4560,5000,5000,5080,5160,5040,5240,5560,5160,4880,4880,5520,5280,5080,4960,4880,4880,4920,33560,32600,
42,4600,4840,4960,12320,4720,4840,4880,9080,5040,5000,4920,4920,5240,5280,5080,4840,4760,4560,5600,4240,4720,4800,35280,34800,
43,4920,4960,5080,5040,4840,5400,5360,5000,5240,4720,5240,4960,5120,5160,5080,5040,5000,5040,4600,4800,5200,5040,33200,33120,
44,4720,4680,5120,4800,4520,4640,5000,5040,4720,5360,4800,4920,5600,5240,5040,5200,4840,5280,4880,4760,4960,4640,33800,32320,
45,4560,4520,5000,4960,5080,5040,5280,5320,5120,5280,5120,5240,5240,5320,4760,5120,5160,5040,4640,4760,4560,4920,33600,34120,
46,4520,4840,4440,4880,5080,5320,4720,4920,5040,5400,5200,5400,4880,4840,5360,4680,4880,4680,5080,5080,4360,4840,34640,34160,
47,,,,,,,,,,,,,,,,,,,,,,,,,
48,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
49,1,"""""""=""""""""H2061406""""""""""""""",,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:48:10 PM,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,
51,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
52,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,
54,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
55,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
56,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
57,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
58,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
59,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
60,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
61,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
62,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
63,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
64,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
65,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
66,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
67,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
68,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
69,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
70,0.50382763972,0.50382763972,,,,,,,,,,,,,,,,,,,,,0.50382763972,0.50382763972,
71,,,,,,,,,,,,,,,,,,,,,,,,,
72,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
73,1,"""""""=""""""""H2061406""""""""""""""",14.01,17.92,17.92,48.6,48.3,18.21,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:48:10 PM,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,
75,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
76,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,
78,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
79,4200,4560,4240,4240,4760,4360,4480,4400,4720,4320,4600,4160,4640,4600,4800,4880,4320,4560,4080,4360,4760,4800,27400,27040,
80,4640,4720,18280,4840,4840,4720,4480,4720,4680,4200,4640,4520,4680,4720,4720,4680,4240,4600,4560,4600,4280,4680,26360,25520,
81,4560,4320,4640,4640,4560,3920,4520,4280,4760,4600,4760,4640,4920,4640,4400,4520,4520,4400,4160,4360,4640,4480,24120,24640,
82,4760,4360,4880,5080,4520,4560,4840,4440,4880,4560,4840,4560,4720,4680,4760,4600,4360,4640,4360,4040,5880,4560,24360,25520,
83,4680,5280,4960,4840,5280,5160,5480,5120,5040,4920,5400,4960,5200,5040,5400,4880,4720,5280,4480,4840,5360,4560,28360,30240,
84,5200,4400,4960,4760,5200,5240,4960,5160,4960,5160,5200,5360,5640,5160,5240,5080,4800,5080,4880,5120,5160,4520,29320,30200,
85,4360,4640,5000,4840,5000,4920,4520,5600,4720,4840,4960,4840,4920,4680,4600,4520,4600,4920,4280,4640,26000,4560,28680,26960,
86,4560,4840,4720,4800,4840,4920,4920,4920,4560,5080,5280,4840,5160,4520,4680,7000,4720,4960,5040,4840,4920,4800,28160,27560,
87,4680,12800,4760,4560,4240,5040,5120,5000,4800,4760,5640,4560,4400,4560,4680,5120,4760,4840,4320,4680,4200,4320,26800,25400,
88,4800,4440,4240,4680,4400,4960,4600,4760,4560,4560,4600,5360,4680,4760,4160,5040,4480,4120,5080,4360,4160,4920,26360,26680,
89,4920,4840,5120,4880,5280,4840,5040,5600,5000,4480,4840,4920,5120,4880,4840,4720,4440,5200,4720,4800,4640,4680,29680,26360,
90,4840,4440,5200,4720,4560,5280,4480,5120,5120,5320,5200,4960,4840,5040,4240,5120,4440,4440,5120,4320,4480,4400,30960,27400,
91,4920,4880,5000,4520,4760,4920,4960,5240,4600,4880,5120,4920,5080,4720,5200,5000,4880,5080,4480,4800,4880,4880,30240,28960,
92,5320,4520,4920,5160,4520,5040,4760,4800,5160,4880,5200,4960,4960,4720,4760,4440,4880,4800,4840,4880,4520,4240,28560,29920,
93,4800,4280,5280,4680,4640,4560,4640,5560,4840,5080,4840,5440,4960,4760,4720,4880,4960,5200,4360,4480,4320,4360,30480,31240,
94,5080,4000,4960,4440,4080,4520,5080,4680,4640,4600,4720,4680,4920,5120,4440,4560,4760,4680,4680,4640,4800,4360,31720,34040,
95,,,,,,,,,,,,,,,,,,,,,,,,,
96,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
97,1,"""""""=""""""""H2061408""""""""""""""",,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:49:46 PM,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,
99,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
100,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,
102,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
103,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
104,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
105,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
106,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
107,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
108,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
109,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
110,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
111,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
112,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
113,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
114,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
115,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
116,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
117,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
118,0.66199253275,0.66199253275,,,,,,,,,,,,,,,,,,,,,0.66199253275,0.66199253275,
119,,,,,,,,,,,,,,,,,,,,,,,,,
120,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
121,1,"""""""=""""""""H2061408""""""""""""""",14.01,17.92,17.82,48.3,48,18.11,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:49:46 PM,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,
123,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
124,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,
126,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
127,4240,4320,3840,3960,4600,4200,4320,4320,4040,4320,4000,4680,4120,4280,4520,4640,4160,4000,4040,4000,3880,4240,22280,25960,
128,3880,4440,4000,4440,3720,4120,4480,4120,4680,4440,4280,3520,4080,4280,4120,4000,4400,4040,4520,3960,4160,4080,20880,23160,
129,4280,3960,4040,4360,4040,4160,4000,4640,4400,4080,3760,5080,3720,4520,4280,4400,4200,4280,3920,4240,4120,4120,22560,22760,
130,4120,4240,4240,4600,3920,3720,4080,4560,4760,4280,4280,4440,3960,3960,3880,4200,4080,4200,3600,4320,4120,4200,20280,24360,
131,4880,4520,4240,4360,4920,4760,4440,5040,4480,4560,4520,4720,4880,4440,4560,4600,4400,4520,4480,4800,4520,4600,24000,24960,
132,4720,4440,5000,4880,4640,4600,4520,4560,4280,4560,4360,4520,5320,4920,4520,4600,4880,4280,4840,4480,4440,4440,25720,26680,
133,4440,4040,4080,4240,4400,4560,4720,4280,4240,4400,4720,4400,3840,4720,4520,4000,4400,4520,3880,4240,4080,4240,25520,25440,
134,4720,4720,4240,5000,4280,4360,4240,4120,4640,4320,4120,4240,4480,4880,4480,4520,4320,4560,4520,4440,4240,4280,23640,24680,
135,4520,4160,4240,3640,4160,4480,4640,4040,4360,4440,4000,6800,4440,4240,4160,3960,4000,4200,4600,4480,4000,4360,25480,25200,
136,4280,4800,3960,4320,4040,4280,4480,4600,4400,4280,4560,4400,4840,4400,4320,4400,4400,4400,4040,4280,4120,4400,24840,24320,
137,4240,4520,4240,4160,4400,4280,4280,4480,4280,5880,4360,4760,4720,4440,4640,4480,4720,4640,4280,4040,4320,4840,26560,24440,
138,4800,4760,4560,4560,4480,4720,4600,4520,4720,4240,4440,4400,5680,4720,4160,4440,4920,4320,4440,4200,4160,4480,26800,26720,
139,4040,4360,4480,4160,4200,4320,4400,4680,4360,4920,4120,4400,4600,4960,4520,4240,4640,4200,4600,4360,4000,4440,28200,25080,
140,4280,4480,4080,4520,4680,4280,4160,4320,4680,4600,4840,4640,4720,4280,4360,4440,4440,4040,4240,4080,4440,4400,25240,27200,
141,4160,4640,4600,4400,4560,4560,4600,4800,4800,4720,4440,4640,4640,4760,4440,4360,4520,4640,4040,4480,4480,4680,28600,27360,
142,4160,4400,4600,4320,4360,4680,4400,4440,4720,4640,4760,4640,4680,4680,4560,4480,4520,4080,4360,4400,4400,4400,27840,28720,
143,,,,,,,,,,,,,,,,,,,,,,,,,
144,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
145,1,"""""""=""""""""H2061362""""""""""""""",,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:51:22 PM,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,
147,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
148,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,
150,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
151,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
152,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
153,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
154,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
155,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
156,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
157,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
158,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
159,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
160,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
161,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
162,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
163,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
164,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
165,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
166,0.75012185485,0.75012185485,,,,,,,,,,,,,,,,,,,,,0.75012185485,0.75012185485,
167,,,,,,,,,,,,,,,,,,,,,,,,,
168,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
169,1,"""""""=""""""""H2061362""""""""""""""",14.01,17.61,17.62,48,47.7,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:51:22 PM,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,
171,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
172,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,
174,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
175,4440,4640,5080,4520,4800,4880,5080,4720,4720,4480,5120,4560,5400,4360,5120,4600,4960,4960,4440,4760,4720,4680,30040,29120,
176,5080,4280,4960,4840,5240,9280,5240,4560,5080,4880,5360,4920,5000,5120,4800,4760,4560,4560,4760,4680,4760,4960,25520,28520,
177,4280,4600,5080,4320,4920,5560,4520,5280,4720,5080,5360,4440,5040,8440,4760,4840,4560,4640,5040,4560,3800,4520,26880,26480,
178,5160,4640,4840,4960,4880,4600,5160,5000,5320,4400,5040,4880,5000,5000,5200,4840,4880,4880,5080,4840,4760,4560,24840,27640,
179,5280,5320,5440,5280,5160,5600,5440,4480,5360,5640,5680,16480,5560,5320,5240,5200,5240,5640,5200,5240,5560,5120,27280,28960,
180,5240,5160,5280,5480,5440,5840,5320,5680,5600,5800,5960,5760,5440,5720,5480,5760,5120,5400,4800,5320,5000,5320,29840,31120,
181,4920,4880,5200,5240,5000,5040,5320,4840,4840,5000,5240,5280,5240,5320,5680,5320,4880,4920,4800,5120,4880,4240,27800,30600,
182,5480,5160,4640,5400,5200,5440,5040,5440,5280,4960,5360,5080,5240,5120,4960,5120,4680,4920,5160,4760,4760,5080,27160,30440,
183,4320,4840,6000,5200,5080,4720,5440,5120,5000,5240,5120,5200,5440,5080,5320,5200,4640,5480,4520,4760,4640,4880,28480,27840,
184,4600,4480,4560,4520,5040,5440,5160,4960,5080,5080,5200,5120,5160,5400,4640,4880,5200,4880,4640,4760,4800,5080,27240,29680,
185,4920,4680,4960,5320,4920,5320,5120,5280,5240,5080,5120,5160,5520,5520,5480,5120,5520,4520,5320,4960,5000,4640,29240,29200,
186,4680,4640,5120,4560,4960,5240,5480,5160,5120,5760,5440,5080,5120,5320,4800,4840,5000,4520,5160,4640,4640,5120,29720,30480,
187,4760,5080,5560,5240,4920,5640,5320,5440,5160,4880,5560,5480,5440,5480,5320,5080,4960,5040,4520,5040,4880,4720,29480,29040,
188,4800,4640,5120,4760,5200,5080,5360,5040,5160,5480,5440,4920,5400,4720,5280,5680,5240,5000,4840,4880,5400,4760,32040,28520,
189,4680,5360,4840,4960,5080,5000,5240,5640,5320,5240,5560,5600,5040,5320,4840,5200,5080,5920,4920,5280,4920,5160,29400,30360,
190,4840,4960,4880,5080,5080,5240,5160,5320,5240,5040,5120,5400,5160,5200,4880,5560,5160,5240,4760,5160,5240,4800,28840,31640,
191,,,,,,,,,,,,,,,,,,,,,,,,,
192,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,
193,1,"""""""=""""""""H2061364""""""""""""""",,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 3:52:59 PM,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,
195,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
196,Jez US LUM 384 (cps),0,4,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,
198,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
199,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
200,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
201,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
202,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
203,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
204,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
205,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
206,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
207,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
208,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
209,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
210,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
211,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
212,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
213,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
214,0.65863615544,0.65863615544,,,,,,,,,,,,,,,,,,,,,0.65863615544,0.65863615544,
215,,,,,,,,,,,,,,,,,,,,,,,,,
216,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,
217,1,"""""""=""""""""H2061364""""""""""""""",14.01,17.7,17.82,47.7,47.5,18.1,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 3:52:59 PM,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,
219,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,
